Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
17.1651586;8.3060988;6;;-0.1092739;45;;(4.2, 3.4);8.469227
17.1651586;8.3060988;6;;-0.0182673;45;;(4.9, 3.5);8.469227
17.1651586;8.3060988;6;;-0.1028852;45;;(5.1, 4.4);8.469227
17.1651586;8.3060988;6;;0.1092738;45;;(4.6, 6.3);8.469227
17.2388552;8.3797954;6;;0.07344513;30;;(14.7, 3.4);23.49318
17.2393559;8.3802961;6;;-0.1520306;30;;(19.8, 3.8);23.49318
17.2393559;8.3802961;6;;-0.1155341;30;;(17.1, 5.6);23.49318
17.2393559;8.3802961;6;;-0.07348671;30;;(10.6, 6.2);23.49318
17.2393559;8.3802961;6;;0.1519383;30;;(7.5, 4.3);23.49318
17.2393559;8.3802961;6;;0.111839;45;;(3.8, 3.7);8.469223
17.2393559;8.3802961;6;;-0.1129586;45;;(4.2, 3.4);8.469223
17.2393559;8.3802961;6;;-0.04250274;45;;(4.9, 3.5);8.469223
17.2398572;8.3807974;6;;-0.1118388;45;;(5.1, 4.5);8.469223
17.2398572;8.3807974;6;;0.1129585;45;;(4.5, 6.3);8.469223
17.3140545;8.4549947;6;;0.06085685;30;;(14.4, 3.4);23.49316
17.3140545;8.4549947;6;;-0.1612513;30;;(19.7, 3.8);23.49316
17.3140545;8.4549947;6;;-0.08969082;30;;(17.4, 5.6);23.49316
17.3145563;8.4554965;6;;-0.06089853;30;;(10.8, 6.3);23.49316
17.3145563;8.4554965;6;;0.1611588;30;;(7.6, 4.4);23.49316
17.3145563;8.4554965;6;;0.1338621;45;;(3.8, 3.6);8.469227
17.3145563;8.4554965;6;;-0.08851283;45;;(4.3, 3.4);8.469227
17.3145563;8.4554965;6;;-0.05761246;45;;(5.0, 3.5);8.469227
17.3145563;8.4554965;6;;-0.1338619;45;;(5.1, 4.6);8.469227
17.3145563;8.4554965;6;;0.08851272;45;;(4.5, 6.4);8.469227
17.392764;8.5337042;6;;0.05069857;30;;(14.1, 3.4);23.49317
17.392764;8.5337042;6;;-0.1528716;30;;(19.6, 3.7);23.49317
17.392764;8.5337042;6;;-0.04685391;30;;(17.6, 5.5);23.49317
17.392764;8.5337042;6;;-0.05074035;30;;(11.0, 6.3);23.49317
17.392764;8.5337042;6;;0.152779;30;;(7.6, 4.5);23.49317
17.3932653;8.5342055;6;;0.1580871;45;;(3.8, 3.6);8.469227
17.3932653;8.5342055;6;;-0.04667493;45;;(4.3, 3.4);8.469227
17.3932653;8.5342055;6;;-0.0525788;45;;(5.0, 3.5);8.469227
17.3932653;8.5342055;6;;-0.1580869;45;;(5.1, 4.7);8.469227
17.3932653;8.5342055;6;;0.04667483;45;;(4.5, 6.4);8.469227
17.4689667;8.6099069;6;;0.04573368;30;;(13.8, 3.4);23.49318
17.4689667;8.6099069;6;;-0.1289094;30;;(19.5, 3.7);23.49318
17.4689667;8.6099069;6;;0.00627039;30;;(17.8, 5.4);23.49318
17.4689667;8.6099069;6;;-0.04577541;30;;(11.2, 6.3);23.49318
17.4694687;8.6104089;6;;0.128817;30;;(7.6, 4.5);23.49318
17.4694687;8.6104089;6;;0.1830672;45;;(3.8, 3.6);8.469227
17.4694687;8.6104089;6;;0.004874921;45;;(4.3, 3.4);8.469227
17.4694687;8.6104089;6;;-0.04590222;45;;(5.0, 3.5);8.469227
17.4694687;8.6104089;6;;-0.1830669;45;;(5.1, 4.8);8.469227
17.4694687;8.6104089;6;;-0.004875009;45;;(4.4, 6.4);8.469227
17.5461719;8.6871121;6;;0.03735811;30;;(13.6, 3.4);23.49317
17.5466734;8.6876136;6;;-0.1205005;30;;(19.4, 3.6);23.49317
17.5466734;8.6876136;6;;0.04541555;30;;(18.0, 5.3);23.49317
17.5466734;8.6876136;6;;-0.03739978;30;;(11.5, 6.4);23.49317
17.5466734;8.6876136;6;;0.1204083;30;;(7.7, 4.6);23.49317
17.5471747;8.6881149;6;;0.2059146;45;;(3.8, 3.6);8.469227
17.5471747;8.6881149;6;;0.0415936;45;;(4.4, 3.4);8.469227
17.5471747;8.6881149;6;;-0.03967651;45;;(5.1, 3.6);8.469227
17.5471747;8.6881149;6;;-0.2059142;45;;(5.0, 5.0);8.469227
17.5471747;8.6881149;6;;-0.04159368;45;;(4.4, 6.4);8.469227
17.6243799;8.7653201;6;;0.03263556;30;;(13.3, 3.4);23.49317
17.6243799;8.7653201;6;;-0.1074108;30;;(19.3, 3.6);23.49317
17.6248814;8.7658216;6;;0.08885878;30;;(18.2, 5.2);23.49317
17.6248814;8.7658216;6;;-0.0326772;30;;(11.7, 6.4);23.49317
17.6248814;8.7658216;6;;0.1073188;30;;(7.8, 4.7);23.49317
17.6248814;8.7658216;6;;0.2320554;45;;(3.9, 3.5);8.469227
17.6248814;8.7658216;6;;0.08271203;45;;(4.4, 3.4);8.469227
17.6248814;8.7658216;6;;-0.03653772;45;;(5.1, 3.6);8.469227
17.6253829;8.7663231;6;;-0.2320549;45;;(5.0, 5.1);8.469227
17.6253829;8.7663231;6;;-0.0827121;45;;(4.3, 6.4);8.469227
17.7035907;8.8445309;6;;0.02765524;30;;(13.0, 3.4);23.49317
17.7035907;8.8445309;6;;-0.1127165;30;;(19.1, 3.6);23.49317
17.7040924;8.8450326;6;;0.1156434;30;;(18.4, 5.1);23.49317
17.7040924;8.8450326;6;;-0.02769397;30;;(11.9, 6.4);23.49317
17.7040924;8.8450326;6;;0.1126234;30;;(7.8, 4.8);23.49317
17.7040924;8.8450326;6;;0.2598235;45;;(3.9, 3.5);8.469227
17.7040924;8.8450326;6;;0.1070364;45;;(4.5, 3.4);8.469227
17.7040924;8.8450326;6;;-0.03449905;45;;(5.1, 3.6);8.469227
17.7045937;8.8455339;6;;-0.2598229;45;;(5.0, 5.2);8.469227
17.7045937;8.8455339;6;;-0.1070364;45;;(4.3, 6.4);8.469227
17.7807961;8.9217363;6;;0.01638553;30;;(12.8, 3.4);23.49318
17.7807961;8.9217363;6;;-0.04880868;30;;(19.0, 3.6);23.49318
17.7807961;8.9217363;6;;0.2111663;30;;(18.6, 5.1);23.49318
17.7807961;8.9217363;6;;-0.01640085;30;;(12.2, 6.4);23.49318
17.7807961;8.9217363;6;;0.04875882;30;;(7.9, 4.8);23.49318
17.7812971;8.9222373;6;;0.2805949;45;;(3.9, 3.5);8.469227
17.7812971;8.9222373;6;;0.1992437;45;;(4.5, 3.4);8.469227
17.7812971;8.9222373;6;;-0.02617484;45;;(5.1, 3.6);8.469227
17.7812971;8.9222373;6;;-0.2805943;45;;(5.0, 5.4);8.469227
17.7812971;8.9222373;6;;-0.1992437;45;;(4.3, 6.3);8.469227
17.8575011;8.9984413;6;;0.08417073;30;;(12.5, 3.4);23.49317
17.8580016;8.9989418;6;;0.09292518;30;;(18.8, 3.6);23.49317
17.8580016;8.9989418;6;;0.2787971;30;;(18.8, 5.0);23.49317
17.8580016;8.9989418;6;;-0.08417254;30;;(12.4, 6.4);23.49317
17.8585036;8.9994438;6;;-0.09293456;30;;(8.0, 4.9);23.49317
17.8585036;8.9994438;6;;0.274262;45;;(3.9, 3.5);8.469223
17.8585036;8.9994438;6;;0.1882743;45;;(4.6, 3.4);8.469223
17.8585036;8.9994438;6;;-0.09640179;45;;(5.1, 3.7);8.469223
17.8585036;8.9994438;6;;-0.2742614;45;;(4.9, 5.5);8.469223
17.8590041;8.9999443;6;;-0.1882744;45;;(4.2, 6.3);8.469223
17.9472393;9.0881795;6;;0.116019;30;;(12.2, 3.4);23.49318
17.9477403;9.0886805;6;;0.180339;30;;(18.6, 3.5);23.49318
17.9477403;9.0886805;6;;0.2924041;30;;(19.0, 4.9);23.49318
17.9477403;9.0886805;6;;-0.1160188;30;;(12.7, 6.4);23.49318
17.9477403;9.0886805;6;;-0.1803389;30;;(8.1, 5.0);23.49318
17.9477403;9.0886805;6;;0.2832884;45;;(4.0, 3.5);8.469227
17.9477403;9.0886805;6;;0.131142;45;;(4.6, 3.4);8.469227
17.9482416;9.0891818;6;;-0.1787937;45;;(5.1, 3.8);8.469227
17.9482416;9.0891818;6;;-0.2832878;45;;(4.9, 5.6);8.469227
17.9482416;9.0891818;6;;-0.1311421;45;;(4.2, 6.2);8.469227
18.0279534;9.1688936;6;;0.1318194;30;;(12.0, 3.4);23.49317
18.0279534;9.1688936;6;;0.2357412;30;;(18.5, 3.5);23.49317
18.0284549;9.1693951;6;;0.2632633;30;;(19.1, 4.8);23.49317
18.0284549;9.1693951;6;;-0.1318192;30;;(13.0, 6.4);23.49317
18.0284549;9.1693951;6;;-0.2357415;30;;(8.2, 5.1);23.49317
18.0284549;9.1693951;6;;0.2669586;45;;(4.0, 3.4);8.469223
18.0284549;9.1693951;6;;0.04345517;45;;(4.7, 3.4);8.469223
18.0284549;9.1693951;6;;-0.2451749;45;;(5.2, 3.9);8.469223
18.0284549;9.1693951;6;;-0.2669581;45;;(4.8, 5.7);8.469223
18.0284549;9.1693951;6;;-0.04345522;45;;(4.1, 6.2);8.469223
18.1166893;9.2576295;6;;0.1430658;30;;(11.7, 3.4);23.49318
18.1171905;9.2581307;6;;0.3009658;30;;(18.2, 3.5);23.49318
18.1171905;9.2581307;6;;0.2528028;30;;(19.3, 4.7);23.49318
18.1171905;9.2581307;6;;-0.1430657;30;;(13.3, 6.4);23.49318
18.1171905;9.2581307;6;;-0.3009664;30;;(8.3, 5.2);23.49318
18.1171905;9.2581307;6;;0.2591821;45;;(4.0, 3.4);8.469223
18.1171905;9.2581307;6;;-0.0278595;45;;(4.7, 3.4);8.469223
18.1176923;9.2586325;6;;-0.3130731;45;;(5.2, 4.0);8.469223
18.1176923;9.2586325;6;;-0.2591817;45;;(4.8, 5.9);8.469223
18.1176923;9.2586325;6;;0.02785945;45;;(4.1, 6.1);8.469223
18.1969026;9.3378428;6;;0.1512652;30;;(11.4, 3.4);23.49318
18.1969026;9.3378428;6;;0.3699405;30;;(18.0, 3.5);23.49318
18.1969026;9.3378428;6;;0.2523766;30;;(19.4, 4.6);23.49318
18.1974039;9.3383441;6;;-0.1512651;30;;(13.6, 6.4);23.49318
18.1974039;9.3383441;6;;-0.3699411;30;;(8.4, 5.3);23.49318
18.1974039;9.3383441;6;;0.2610109;45;;(4.1, 3.4);8.469227
18.1974039;9.3383441;6;;-0.09327438;45;;(4.7, 3.4);8.469227
18.1974039;9.3383441;6;;-0.3827523;45;;(5.2, 4.1);8.469227
18.1974039;9.3383441;6;;-0.2610104;45;;(4.8, 6.0);8.469227
18.1974039;9.3383441;6;;0.09327434;45;;(4.1, 6.0);8.469227
18.2746093;9.4155495;6;;0.1619009;30;;(11.2, 3.4);23.49317
18.2751108;9.416051;6;;0.4392208;30;;(17.8, 3.5);23.49317
18.2751108;9.416051;6;;0.2224303;30;;(19.5, 4.5);23.49317
18.2751108;9.416051;6;;-0.1619008;30;;(13.8, 6.3);23.49317
18.2751108;9.416051;6;;-0.4392215;30;;(8.5, 5.4);23.49317
18.2751108;9.416051;6;;0.2297309;45;;(4.1, 3.4);8.469227
18.2751108;9.416051;6;;-0.1803501;45;;(4.8, 3.4);8.469227
18.2756124;9.4165526;6;;-0.4458873;45;;(5.2, 4.1);8.469227
18.2756124;9.4165526;6;;-0.2297305;45;;(4.7, 6.1);8.469227
18.2756124;9.4165526;6;;0.1803501;45;;(4.0, 5.9);8.469227
18.3523166;9.4932568;6;;0.1839222;30;;(11.0, 3.4);23.49317
18.3528173;9.4937575;6;;0.4918366;30;;(17.6, 3.5);23.49317
18.3528173;9.4937575;6;;0.1648306;30;;(19.6, 4.5);23.49317
18.3528173;9.4937575;6;;-0.183922;30;;(14.1, 6.3);23.49317
18.3528173;9.4937575;6;;-0.4918371;30;;(8.6, 5.5);23.49317
18.3528173;9.4937575;6;;0.1725394;45;;(4.1, 3.4);8.469223
18.3528173;9.4937575;6;;-0.2685137;45;;(4.8, 3.4);8.469223
18.3533191;9.4942593;6;;-0.4666418;45;;(5.2, 4.2);8.469223
18.3533191;9.4942593;6;;-0.172539;45;;(4.7, 6.1);8.469223
18.3533191;9.4942593;6;;0.2685136;45;;(4.0, 5.8);8.469223
18.4305243;9.5714645;6;;0.2037919;30;;(10.8, 3.4);23.49317
18.4310256;9.5719658;6;;0.5460746;30;;(17.4, 3.5);23.49317
18.4310256;9.5719658;6;;0.1091385;30;;(19.7, 4.4);23.49317
18.4310256;9.5719658;6;;-0.2037916;30;;(14.4, 6.3);23.49317
18.4310256;9.5719658;6;;-0.546075;30;;(8.8, 5.6);23.49317
18.4310256;9.5719658;6;;0.1168214;45;;(4.2, 3.4);8.469227
18.4315266;9.5724668;6;;-0.3583436;45;;(4.9, 3.5);8.469227
18.4315266;9.5724668;6;;-0.4466477;45;;(5.1, 4.3);8.469227
18.4315266;9.5724668;6;;-0.116821;45;;(4.6, 6.2);8.469227
18.4315266;9.5724668;6;;0.3583435;45;;(4.0, 5.7);8.469227
18.507228;9.6481682;6;;0.2308135;30;;(10.6, 3.4);23.49318
18.507228;9.6481682;6;;0.5868009;30;;(17.2, 3.5);23.49318
18.507228;9.6481682;6;;0.04323957;30;;(19.8, 4.3);23.49318
18.5077295;9.6486697;6;;-0.2308133;30;;(14.6, 6.2);23.49318
18.5077295;9.6486697;6;;-0.5868014;30;;(8.9, 5.6);23.49318
18.5077295;9.6486697;6;;0.04933247;45;;(4.2, 3.4);8.469227
18.5077295;9.6486697;6;;-0.4358728;45;;(4.9, 3.5);8.469227
18.5077295;9.6486697;6;;-0.4098473;45;;(5.1, 4.4);8.469227
18.508231;9.6491712;6;;-0.04933216;45;;(4.6, 6.3);8.469227
18.508231;9.6491712;6;;0.4358728;45;;(3.9, 5.6);8.469227
18.5864385;9.7273787;6;;0.2869849;30;;(10.3, 3.4);23.49317
18.58694;9.7278802;6;;0.6009618;30;;(16.9, 3.4);23.49317
18.58694;9.7278802;6;;-0.05018531;30;;(19.8, 4.3);23.49317
18.58694;9.7278802;6;;-0.2869847;30;;(14.9, 6.2);23.49317
18.5874415;9.7283817;6;;-0.6009624;30;;(9.1, 5.7);23.49317
18.5874415;9.7283817;6;;-0.04294547;45;;(4.2, 3.4);8.469223
18.5874415;9.7283817;6;;-0.4853156;45;;(4.9, 3.5);8.469223
18.5874415;9.7283817;6;;-0.3459201;45;;(5.1, 4.5);8.469223
18.5874415;9.7283817;6;;0.04294572;45;;(4.5, 6.3);8.469223
18.5874415;9.7283817;6;;0.4853156;45;;(3.9, 5.4);8.469223
18.6651483;9.8060885;6;;0.3533578;30;;(10.1, 3.4);23.49317
18.6656498;9.80659;6;;0.6033316;30;;(16.6, 3.4);23.49317
18.6656498;9.80659;6;;-0.1549726;30;;(19.9, 4.2);23.49317
18.6656498;9.80659;6;;-0.3533577;30;;(15.2, 6.1);23.49317
18.6656498;9.80659;6;;-0.6033323;30;;(9.2, 5.8);23.49317
18.6656498;9.80659;6;;-0.1476615;45;;(4.3, 3.4);8.469227
18.6656498;9.80659;6;;-0.5239801;45;;(5.0, 3.5);8.469227
18.666151;9.8070912;6;;-0.2707828;45;;(5.1, 4.6);8.469227
18.666151;9.8070912;6;;0.1476617;45;;(4.5, 6.4);8.469227
18.666151;9.8070912;6;;0.5239801;45;;(3.9, 5.3);8.469227
18.7423532;9.8832934;6;;0.4226979;30;;(10.0, 3.4);23.49318
18.7428547;9.8837949;6;;0.6025606;30;;(16.4, 3.4);23.49318
18.7428547;9.8837949;6;;-0.2625718;30;;(19.9, 4.2);23.49318
18.7428547;9.8837949;6;;-0.4226978;30;;(15.5, 6.1);23.49318
18.7428547;9.8837949;6;;-0.6025615;30;;(9.4, 5.9);23.49318
18.7428547;9.8837949;6;;-0.2558938;45;;(4.3, 3.4);8.469227
18.7433562;9.8842964;6;;-0.5596091;45;;(5.0, 3.5);8.469227
18.7433562;9.8842964;6;;-0.1918985;45;;(5.1, 4.7);8.469227
18.7433562;9.8842964;6;;0.2558939;45;;(4.5, 6.4);8.469227
18.7433562;9.8842964;6;;0.5596092;45;;(3.9, 5.2);8.469227
18.821564;9.9625042;6;;0.4876325;30;;(9.8, 3.4);23.49317
18.8220655;9.9630057;6;;0.6054994;30;;(16.1, 3.4);23.49317
18.8220655;9.9630057;6;;-0.3661323;30;;(19.9, 4.1);23.49317
18.8220655;9.9630057;6;;-0.4876325;30;;(15.8, 6.0);23.49317
18.8220655;9.9630057;6;;-0.6055004;30;;(9.6, 5.9);23.49317
18.8220655;9.9630057;6;;-0.3598953;45;;(4.4, 3.4);8.469223
18.8220655;9.9630057;6;;-0.5992584;45;;(5.0, 3.5);8.469223
18.8225668;9.963507;6;;-0.1175859;45;;(5.1, 4.9);8.469223
18.8225668;9.963507;6;;0.3598953;45;;(4.4, 6.4);8.469223
18.8225668;9.963507;6;;0.5992585;45;;(3.9, 5.0);8.469223
19.4331906;10.5741308;7;;0.3502615;30;;(8.6, 3.5);23.49317
19.4331906;10.5741308;7;;0.5296854;30;;(14.0, 3.4);23.49317
19.4331906;10.5741308;7;;-0.3650107;30;;(19.6, 3.7);23.49317
19.4336921;10.5746323;7;;-0.3502616;30;;(17.7, 5.4);23.49317
19.4336921;10.5746323;7;;-0.5296864;30;;(11.1, 6.3);23.49317
19.4336921;10.5746323;7;;-0.3609912;45;;(4.7, 3.4);8.469223
19.4336921;10.5746323;7;;-0.5234174;45;;(5.2, 4.0);8.469223
19.4336921;10.5746323;7;;-0.1011058;45;;(4.8, 5.9);8.469223
19.4336921;10.5746323;7;;0.3609913;45;;(4.1, 6.1);8.469223
19.4341931;10.5751333;7;;0.5234178;45;;(3.8, 4.2);8.469223
19.522929;10.6638692;7;;0.2876021;30;;(8.4, 3.5);23.49317
19.522929;10.6638692;7;;0.4692082;30;;(13.6, 3.4);23.49317
19.522929;10.6638692;7;;-0.3548857;30;;(19.4, 3.6);23.49317
19.522929;10.6638692;7;;-0.2876022;30;;(18.0, 5.3);23.49317
19.5234303;10.6643705;7;;-0.4692088;30;;(11.4, 6.4);23.49317
19.5234303;10.6643705;7;;-0.3702584;45;;(4.7, 3.4);8.469227
19.5234303;10.6643705;7;;-0.4578487;45;;(5.2, 4.0);8.469227
19.5234303;10.6643705;7;;-0.07246721;45;;(4.8, 6.0);8.469227
19.5234303;10.6643705;7;;0.3702584;45;;(4.1, 6.0);8.469227
19.5234303;10.6643705;7;;0.4578494;45;;(3.8, 4.1);8.469227
19.6041449;10.7450851;7;;0.2615073;30;;(8.3, 3.5);23.49317
19.6041449;10.7450851;7;;0.4383583;30;;(13.4, 3.4);23.49317
19.6041449;10.7450851;7;;-0.3199072;30;;(19.3, 3.6);23.49317
19.6041449;10.7450851;7;;-0.2615073;30;;(18.2, 5.3);23.49317
19.6046467;10.7455869;7;;-0.4383585;30;;(11.6, 6.4);23.49317
19.6046467;10.7455869;7;;-0.3985794;45;;(4.8, 3.4);8.469223
19.6046467;10.7455869;7;;-0.410782;45;;(5.2, 4.1);8.469223
19.6046467;10.7455869;7;;-0.02219283;45;;(4.7, 6.1);8.469223
19.6046467;10.7455869;7;;0.3985794;45;;(4.0, 5.9);8.469223
19.6046467;10.7455869;7;;0.4107832;45;;(3.8, 4.0);8.469223
19.6818519;10.8227921;7;;0.2557711;30;;(8.2, 3.5);23.49317
19.6818519;10.8227921;7;;0.4175814;30;;(13.1, 3.4);23.49317
19.6818519;10.8227921;7;;-0.2723237;30;;(19.2, 3.6);23.49317
19.6818519;10.8227921;7;;-0.2557711;30;;(18.4, 5.2);23.49317
19.6823534;10.8232936;7;;-0.4175814;30;;(11.9, 6.4);23.49317
19.6823534;10.8232936;7;;-0.4372014;45;;(4.8, 3.4);8.469223
19.6823534;10.8232936;7;;-0.3523093;45;;(5.2, 4.2);8.469223
19.6823534;10.8232936;7;;0.04881065;45;;(4.7, 6.1);8.469223
19.6823534;10.8232936;7;;0.4372014;45;;(4.0, 5.8);8.469223
19.6823534;10.8232936;7;;0.3523109;45;;(3.8, 3.9);8.469223
19.7605609;10.9015011;7;;0.271567;30;;(8.1, 3.5);23.49318
19.7605609;10.9015011;7;;0.3903556;30;;(12.8, 3.4);23.49318
19.7605609;10.9015011;7;;-0.2242421;30;;(19.0, 3.6);23.49318
19.7605609;10.9015011;7;;-0.271567;30;;(18.6, 5.1);23.49318
19.7610621;10.9020023;7;;-0.3903556;30;;(12.1, 6.4);23.49318
19.7610621;10.9020023;7;;-0.4723761;45;;(4.9, 3.5);8.469223
19.7610621;10.9020023;7;;-0.2781047;45;;(5.1, 4.3);8.469223
19.7610621;10.9020023;7;;0.1407464;45;;(4.6, 6.2);8.469223
19.7610621;10.9020023;7;;0.4723761;45;;(4.0, 5.7);8.469223
19.7610621;10.9020023;7;;0.2781068;45;;(3.8, 3.8);8.469223
19.8392704;10.9802106;7;;0.2845204;30;;(8.0, 3.5);23.49317
19.8392704;10.9802106;7;;0.3658429;30;;(12.6, 3.4);23.49317
19.8392704;10.9802106;7;;-0.1729304;30;;(18.9, 3.6);23.49317
19.8392704;10.9802106;7;;-0.2845204;30;;(18.7, 5.0);23.49317
19.8392704;10.9802106;7;;-0.3658429;30;;(12.4, 6.4);23.49317
19.8397717;10.9807119;7;;-0.5048379;45;;(4.9, 3.5);8.469227
19.8397717;10.9807119;7;;-0.2067027;45;;(5.1, 4.4);8.469227
19.8397717;10.9807119;7;;0.229093;45;;(4.6, 6.3);8.469227
19.8397717;10.9807119;7;;0.5048379;45;;(3.9, 5.6);8.469227
19.8397717;10.9807119;7;;0.2067053;45;;(3.8, 3.8);8.469227
19.9169774;11.0579176;7;;0.2847158;30;;(7.9, 3.6);23.49317
19.9169774;11.0579176;7;;0.355212;30;;(12.3, 3.4);23.49317
19.9169774;11.0579176;7;;-0.1078078;30;;(18.7, 3.5);23.49317
19.9169774;11.0579176;7;;-0.2847158;30;;(18.9, 4.9);23.49317
19.9174786;11.0584188;7;;-0.3552119;30;;(12.6, 6.4);23.49317
19.9174786;11.0584188;7;;-0.5235379;45;;(4.9, 3.5);8.469223
19.9174786;11.0584188;7;;-0.1488193;45;;(5.1, 4.5);8.469223
19.9174786;11.0584188;7;;0.27527;45;;(4.5, 6.3);8.469223
19.9174786;11.0584188;7;;0.5235379;45;;(3.9, 5.4);8.469223
19.9174786;11.0584188;7;;0.1488224;45;;(3.8, 3.7);8.469223
19.9946838;11.135624;7;;0.2870628;30;;(7.9, 3.6);23.49317
19.9951851;11.1361253;7;;0.3429587;30;;(12.1, 3.4);23.49317
19.9951851;11.1361253;7;;-0.0445928;30;;(18.5, 3.5);23.49317
19.9951851;11.1361253;7;;-0.2870629;30;;(19.1, 4.8);23.49317
19.9951851;11.1361253;7;;-0.3429587;30;;(12.9, 6.4);23.49317
19.9956864;11.1366266;7;;-0.5437115;45;;(5.0, 3.5);8.469223
19.9956864;11.1366266;7;;-0.08926953;45;;(5.1, 4.6);8.469223
19.9956864;11.1366266;7;;0.2806985;45;;(4.5, 6.4);8.469223
19.9956864;11.1366266;7;;0.5437114;45;;(3.9, 5.3);8.469223
19.9956864;11.1366266;7;;0.0892731;45;;(3.8, 3.6);8.469223
20.0733928;11.214333;7;;0.2798255;30;;(7.8, 3.6);23.49316
20.0733928;11.214333;7;;0.3418301;30;;(11.8, 3.4);23.49316
20.0733928;11.214333;7;;0.02925453;30;;(18.3, 3.5);23.49316
20.0738946;11.2148348;7;;-0.2798256;30;;(19.2, 4.7);23.49316
20.0738946;11.2148348;7;;-0.3418301;30;;(13.1, 6.4);23.49316
20.0738946;11.2148348;7;;-0.5521694;45;;(5.0, 3.5);8.469227
20.0738946;11.2148348;7;;-0.04000612;45;;(5.1, 4.7);8.469227
20.0738946;11.2148348;7;;0.272761;45;;(4.5, 6.4);8.469227
20.0738946;11.2148348;7;;0.5521693;45;;(3.9, 5.2);8.469227
20.0743956;11.2153358;7;;0.04001018;45;;(3.8, 3.6);8.469227
20.1500973;11.2910375;7;;0.2434385;30;;(7.7, 3.6);23.49317
20.1500973;11.2910375;7;;0.3672669;30;;(11.6, 3.4);23.49317
20.1500973;11.2910375;7;;0.1306278;30;;(18.1, 3.5);23.49317
20.1505985;11.2915387;7;;-0.2434385;30;;(19.3, 4.6);23.49317
20.1505985;11.2915387;7;;-0.3672669;30;;(13.4, 6.4);23.49317
20.1505985;11.2915387;7;;-0.5358384;45;;(5.0, 3.5);8.469227
20.1505985;11.2915387;7;;-0.01882919;45;;(5.1, 4.9);8.469227
20.1505985;11.2915387;7;;0.2376967;45;;(4.4, 6.4);8.469227
20.1505985;11.2915387;7;;0.5358382;45;;(3.9, 5.0);8.469227
20.1505985;11.2915387;7;;0.01883373;45;;(3.8, 3.6);8.469227
20.2293078;11.370248;7;;0.1968499;30;;(7.7, 3.6);23.49317
20.2293078;11.370248;7;;0.4044949;30;;(11.3, 3.4);23.49317
20.2293078;11.370248;7;;0.2433634;30;;(17.9, 3.5);23.49317
20.2293078;11.370248;7;;-0.19685;30;;(19.5, 4.6);23.49317
20.2298091;11.3707493;7;;-0.4044949;30;;(13.7, 6.4);23.49317
20.2298091;11.3707493;7;;-0.5070692;45;;(5.1, 3.6);8.469227
20.2298091;11.3707493;7;;-0.008430474;45;;(5.0, 5.0);8.469227
20.2298091;11.3707493;7;;0.1914223;45;;(4.4, 6.4);8.469227
20.2298091;11.3707493;7;;0.5070691;45;;(3.8, 4.9);8.469227
20.2298091;11.3707493;7;;0.008435504;45;;(3.8, 3.5);8.469227
20.3060117;11.4469519;7;;0.1472942;30;;(7.6, 3.7);23.49317
20.306513;11.4474532;7;;0.4448635;30;;(11.1, 3.4);23.49317
20.306513;11.4474532;7;;0.3589111;30;;(17.7, 3.5);23.49317
20.306513;11.4474532;7;;-0.1472943;30;;(19.6, 4.5);23.49317
20.306513;11.4474532;7;;-0.4448635;30;;(14.0, 6.3);23.49317
20.306513;11.4474532;7;;-0.4747837;45;;(5.1, 3.6);8.469223
20.3070143;11.4479545;7;;-0.001067319;45;;(5.0, 5.1);8.469223
20.3070143;11.4479545;7;;0.1414009;45;;(4.3, 6.4);8.469223
20.3070143;11.4479545;7;;0.4747836;45;;(3.8, 4.8);8.469223
20.3070143;11.4479545;7;;0.001072839;45;;(3.9, 3.5);8.469223
20.3842197;11.5251599;7;;0.09643602;30;;(7.6, 3.7);23.49317
20.384721;11.5256612;7;;0.4822492;30;;(10.9, 3.4);23.49317
20.384721;11.5256612;7;;0.4711689;30;;(17.5, 3.5);23.49317
20.384721;11.5256612;7;;-0.09643614;30;;(19.6, 4.4);23.49317
20.384721;11.5256612;7;;-0.4822492;30;;(14.2, 6.3);23.49317
20.384721;11.5256612;7;;-0.4473321;45;;(5.1, 3.6);8.469227
20.384721;11.5256612;7;;0.01690363;45;;(5.0, 5.3);8.469227
20.384721;11.5256612;7;;0.09028992;45;;(4.3, 6.4);8.469227
20.3852223;11.5261625;7;;0.4473319;45;;(3.8, 4.6);8.469227
20.3852223;11.5261625;7;;-0.01689778;45;;(3.9, 3.5);8.469227
20.4614249;11.6023651;7;;0.1554554;30;;(7.5, 3.8);23.49317
20.4614249;11.6023651;7;;0.5149582;30;;(10.7, 3.4);23.49317
20.4614249;11.6023651;7;;0.5029352;30;;(17.3, 3.5);23.49317
20.4614249;11.6023651;7;;-0.1554554;30;;(19.7, 4.4);23.49317
20.4619262;11.6028664;7;;-0.5149583;30;;(14.5, 6.3);23.49317
20.4619262;11.6028664;7;;-0.4775953;45;;(5.1, 3.7);8.469227
20.4619262;11.6028664;7;;0.0227706;45;;(4.9, 5.4);8.469227
20.4619262;11.6028664;7;;0.1488853;45;;(4.2, 6.3);8.469227
20.4619262;11.6028664;7;;0.4775954;45;;(3.8, 4.5);8.469227
20.4619262;11.6028664;7;;-0.02276553;45;;(3.9, 3.5);8.469227
20.5406354;11.6815756;7;;0.1850358;30;;(7.5, 3.8);23.49317
